frame,seed,policy,psnr,psnr_pre,psnr_post,delta_q_step,delta_q_trajectory,delta_q_cumulative,ssim,depth_l1,n_gaussians,n_selected,fraction_selected,predicted_cost,scheduled_cost,budget_ms,actual_opt_ms,frame_wall_ms,is_pred_violation,is_opt_violation,is_frame_violation,jaccard_overlap,rejected_negative_count,norm_drift,vram_allocated_mb,vram_max_mb
13,46,no_op,12.364022731781006,12.364022731781006,12.364022731781006,0.0,-0.1723313331604004,-1.0710060596466064,0.5229595899581909,1.3744534254074097,4403,0,0.0,0.0,0.0,15.0,0.0,5570.23070500145,False,False,True,0.0,0,0.0,60.14404296875,538.40771484375
14,46,no_op,12.23501205444336,12.23501205444336,12.23501205444336,0.0,-0.12901067733764648,-1.200016736984253,0.5052668452262878,1.3736311197280884,4470,0,0.0,0.0,0.0,15.0,0.0,5678.660124001908,False,False,True,0.0,0,0.0,60.1552734375,538.40771484375
15,46,no_op,12.09800124168396,12.09800124168396,12.09800124168396,0.0,-0.13701081275939941,-1.3370275497436523,0.48584455251693726,1.3793480396270752,4541,0,0.0,0.0,0.0,15.0,0.0,5641.389252996305,False,False,True,0.0,0,0.0,60.1767578125,538.40771484375
16,46,no_op,11.985594034194946,11.985594034194946,11.985594034194946,0.0,-0.11240720748901367,-1.449434757232666,0.4700967073440552,1.3964228630065918,4607,0,0.0,0.0,0.0,15.0,0.0,5683.2525889985845,False,False,True,0.0,0,0.0,60.18798828125,538.40771484375
17,46,no_op,11.932995319366455,11.932995319366455,11.932995319366455,0.0,-0.05259871482849121,-1.5020334720611572,0.4613414704799652,1.4090666770935059,4672,0,0.0,0.0,0.0,15.0,0.0,5767.415925001842,False,False,True,0.0,0,0.0,60.2099609375,538.40771484375
18,46,no_op,11.799781322479248,11.799781322479248,11.799781322479248,0.0,-0.13321399688720703,-1.6352474689483643,0.43887802958488464,1.4057201147079468,4741,0,0.0,0.0,0.0,15.0,0.0,5883.403936000832,False,False,True,0.0,0,0.0,60.23876953125,538.40771484375
19,46,no_op,11.729360818862915,11.729360818862915,11.729360818862915,0.0,-0.07042050361633301,-1.7056679725646973,0.4289339482784271,1.421609878540039,4814,0,0.0,0.0,0.0,15.0,0.0,5757.184556001448,False,False,True,0.0,0,0.0,60.25,538.40771484375
20,46,no_op,11.709858179092407,11.709858179092407,11.709858179092407,0.0,-0.019502639770507812,-1.725170612335205,0.4217853546142578,1.424498438835144,4875,0,0.0,0.0,0.0,15.0,0.0,5961.333736995584,False,False,True,0.0,0,0.0,60.271484375,538.40771484375
21,46,no_op,11.645349264144897,11.645349264144897,11.645349264144897,0.0,-0.06450891494750977,-1.7896795272827148,0.4092033803462982,1.4319705963134766,4946,0,0.0,0.0,0.0,15.0,0.0,5914.83951400005,False,False,True,0.0,0,0.0,60.28271484375,538.40771484375
22,46,no_op,11.630313396453857,11.630313396453857,11.630313396453857,0.0,-0.015035867691040039,-1.8047153949737549,0.4076331853866577,1.4348652362823486,5013,0,0.0,0.0,0.0,15.0,0.0,6004.42745800683,False,False,True,0.0,0,0.0,60.30419921875,538.40771484375
23,46,no_op,11.650172472000122,11.650172472000122,11.650172472000122,0.0,0.01985907554626465,-1.7848563194274902,0.4099413752555847,1.4314640760421753,5078,0,0.0,0.0,0.0,15.0,0.0,5994.643152997014,False,False,True,0.0,0,0.0,60.31787109375,538.40771484375
24,46,no_op,11.741362810134888,11.741362810134888,11.741362810134888,0.0,0.09119033813476562,-1.6936659812927246,0.42447373270988464,1.4347059726715088,5145,0,0.0,0.0,0.0,15.0,0.0,6219.554196999525,False,False,True,0.0,0,0.0,60.33837890625,538.40771484375
25,46,no_op,11.837717294692993,11.837717294692993,11.837717294692993,0.0,0.09635448455810547,-1.5973114967346191,0.4409113824367523,1.4379076957702637,5211,0,0.0,0.0,0.0,15.0,0.0,6029.044442999293,False,False,True,0.0,0,0.0,60.35107421875,538.40771484375
26,46,no_op,11.864209175109863,11.864209175109863,11.864209175109863,0.0,0.026491880416870117,-1.570819616317749,0.449856698513031,1.436058521270752,5282,0,0.0,0.0,0.0,15.0,0.0,6279.860570000892,False,False,True,0.0,0,0.0,60.37158203125,538.40771484375
27,46,no_op,11.955925226211548,11.955925226211548,11.955925226211548,0.0,0.09171605110168457,-1.4791035652160645,0.4658312201499939,1.454829454421997,5352,0,0.0,0.0,0.0,15.0,0.0,6180.132995003078,False,False,True,0.0,0,0.0,60.38427734375,538.40771484375
28,46,no_op,12.124637365341187,12.124637365341187,12.124637365341187,0.0,0.16871213912963867,-1.3103914260864258,0.49031662940979004,1.462035894393921,5420,0,0.0,0.0,0.0,15.0,0.0,6254.320510997786,False,False,True,0.0,0,0.0,60.40673828125,538.40771484375
29,46,no_op,12.123028039932251,12.123028039932251,12.123028039932251,0.0,-0.0016093254089355469,-1.3120007514953613,0.49064600467681885,1.4478615522384644,5492,0,0.0,0.0,0.0,15.0,0.0,6221.187930997985,False,False,True,0.0,0,0.0,60.41796875,538.40771484375
1,46,error_only,13.465558290481567,13.458311557769775,13.465558290481567,0.007246732711791992,0.030529499053955078,0.030529499053955078,0.6541563272476196,1.3533592224121094,3576,7,0.0019574944071588368,12.599517822265625,13.85947048664093,15.0,11.638879776000977,5289.753848002874,False,False,True,0.0,0,0.0,61.90185546875,538.40771484375
2,46,error_only,13.431240320205688,13.425295352935791,13.431240320205688,0.005944967269897461,-0.034317970275878906,-0.003788471221923828,0.6502594351768494,1.3560621738433838,3648,7,0.001918859649122807,13.431815147399902,14.774996042251587,15.0,29.509544372558594,5338.995301004616,False,True,True,0.0,0,0.0,61.9287109375,538.40771484375
3,46,error_only,13.30487847328186,13.29708456993103,13.30487847328186,0.007793903350830078,-0.12636184692382812,-0.13015031814575195,0.6375404596328735,1.3608897924423218,3720,7,0.001881720430107527,13.407755851745605,14.748531818389893,15.0,19.84572410583496,5320.0316009970265,False,True,True,0.0,0,0.0,61.96337890625,538.40771484375
4,46,error_only,13.12558650970459,13.116891384124756,13.12558650970459,0.008695125579833984,-0.1792919635772705,-0.30944228172302246,0.6206538081169128,1.3368854522705078,3791,7,0.0018464785017145871,13.38344955444336,14.721795558929443,15.0,32.480716705322266,5472.59998699883,False,True,True,0.0,0,0.0,61.9775390625,538.40771484375
5,46,error_only,12.961790561676025,12.949939966201782,12.961790561676025,0.011850595474243164,-0.16379594802856445,-0.4732382297515869,0.6045770049095154,1.36764395236969,3856,7,0.0018153526970954357,13.358955383300781,14.69485068321228,15.0,29.86288070678711,5667.22730499896,False,True,True,0.0,0,0.0,62.00390625,538.40771484375
6,46,error_only,12.891325950622559,12.88309931755066,12.891325950622559,0.008226633071899414,-0.0704646110534668,-0.5437028408050537,0.5986754894256592,1.3397855758666992,3926,7,0.001782985226693836,13.335366249084473,14.668903827667236,15.0,24.371862411499023,5520.905949000735,False,True,True,0.0,0,0.0,62.02197265625,538.40771484375
7,46,error_only,12.848232984542847,12.83210039138794,12.848232984542847,0.016132593154907227,-0.043092966079711914,-0.5867958068847656,0.5940272808074951,1.3465946912765503,3996,7,0.0017517517517517517,13.312959671020508,14.64425539970398,15.0,29.337167739868164,5655.891482005245,False,True,True,0.0,0,0.0,62.04541015625,538.40771484375
8,46,error_only,12.84773588180542,12.827856540679932,12.84773588180542,0.01987934112548828,-0.0004971027374267578,-0.5872929096221924,0.5940693616867065,1.3449037075042725,4065,7,0.0017220172201722018,13.291794776916504,14.620975494384766,15.0,29.65235710144043,6032.006191999244,False,True,True,0.0,0,0.0,62.0634765625,538.40771484375
9,46,error_only,12.801152467727661,12.789226770401001,12.801152467727661,0.011925697326660156,-0.04658341407775879,-0.6338763236999512,0.5855595469474792,1.330196738243103,4135,7,0.0016928657799274486,13.270709991455078,14.597780704498291,15.0,25.86221694946289,5764.000393006427,False,True,True,0.0,0,0.0,62.08740234375,538.40771484375
10,46,error_only,12.717353105545044,12.70891785621643,12.717353105545044,0.008435249328613281,-0.08379936218261719,-0.7176756858825684,0.5735089778900146,1.329634428024292,4205,7,0.0016646848989298453,13.249443054199219,14.574388980865479,15.0,28.787851333618164,5946.807161999459,False,True,True,0.0,0,0.0,62.1044921875,538.40771484375
11,46,error_only,12.64633297920227,12.633270025253296,12.64633297920227,0.01306295394897461,-0.07102012634277344,-0.7886958122253418,0.5613988637924194,1.3303253650665283,4277,7,0.0016366612111292963,13.227907180786133,14.550698518753052,15.0,20.833730697631836,6141.768733999925,False,True,True,0.0,0,0.0,62.1318359375,538.40771484375
12,46,error_only,12.526545524597168,12.511365413665771,12.526545524597168,0.015180110931396484,-0.11978745460510254,-0.9084832668304443,0.5449943542480469,1.3418779373168945,4350,7,0.0016091954022988506,13.206188201904297,14.526806116104126,15.0,23.54907989501953,5769.737091002753,False,True,True,0.0,0,0.0,62.14599609375,538.40771484375
13,46,error_only,12.34184741973877,12.33541488647461,12.34184741973877,0.006432533264160156,-0.18469810485839844,-1.0931813716888428,0.5209255218505859,1.3744534254074097,4422,7,0.001582994120307553,13.184172630310059,14.50258994102478,15.0,25.313615798950195,5814.891399000771,False,True,True,0.0,0,0.0,62.17919921875,538.40771484375
14,46,error_only,12.218968868255615,12.20320463180542,12.218968868255615,0.015764236450195312,-0.1228785514831543,-1.216059923171997,0.5033373832702637,1.3736311197280884,4491,7,0.0015586729013582722,13.162328720092773,14.47856068611145,15.0,23.909807205200195,5970.942355997977,False,True,True,0.0,0,0.0,62.20703125,538.40771484375
15,46,error_only,12.083089351654053,12.074347734451294,12.083089351654053,0.008741617202758789,-0.1358795166015625,-1.3519394397735596,0.4835957884788513,1.3793480396270752,4561,7,0.0015347511510633632,13.140876770019531,14.454967021942139,15.0,27.006149291992188,6066.899134995765,False,True,True,0.0,0,0.0,62.22119140625,538.40771484375
16,46,error_only,11.96840524673462,11.957097053527832,11.96840524673462,0.01130819320678711,-0.1146841049194336,-1.4666235446929932,0.46747732162475586,1.3964228630065918,4631,7,0.0015115525804361909,13.119754791259766,14.431730508804321,15.0,27.74810791015625,6042.64348000288,False,True,True,0.0,0,0.0,62.248046875,538.40771484375
17,46,error_only,11.913673877716064,11.909650564193726,11.913673877716064,0.004023313522338867,-0.05473136901855469,-1.5213549137115479,0.45855045318603516,1.4090666770935059,4697,7,0.0014903129657228018,13.099397659301758,14.409338474273682,15.0,25.105714797973633,6142.310114999418,False,True,True,0.0,0,0.0,62.26611328125,538.40771484375
18,46,error_only,11.78799033164978,11.778491735458374,11.78799033164978,0.00949859619140625,-0.12568354606628418,-1.647038459777832,0.4365091025829315,1.4057201147079468,4769,7,0.0014678129586915495,13.079076766967773,14.386983156204224,15.0,26.64971351623535,6143.615827997564,False,True,True,0.0,0,0.0,62.29052734375,538.40771484375
19,46,error_only,11.725078821182251,11.71076774597168,11.725078821182251,0.014311075210571289,-0.0629115104675293,-1.7099499702453613,0.42715924978256226,1.421609878540039,4844,7,0.001445086705202312,13.05906867980957,14.364974975585938,15.0,26.924610137939453,6131.244343996514,False,True,True,0.0,0,0.0,62.3076171875,538.40771484375
20,46,error_only,11.70711874961853,11.700901985168457,11.70711874961853,0.006216764450073242,-0.017960071563720703,-1.727910041809082,0.42037734389305115,1.424498438835144,4909,7,0.001425952332450601,13.04001235961914,14.344013214111328,15.0,22.361040115356445,6126.322440999502,False,True,True,0.0,0,0.0,62.3349609375,538.40771484375
21,46,error_only,11.63986086845398,11.631966829299927,11.63986086845398,0.007894039154052734,-0.06725788116455078,-1.7951679229736328,0.40723031759262085,1.4319705963134766,4977,7,0.0014064697609001407,13.02131175994873,14.32344365119934,15.0,28.064727783203125,6175.044344003254,False,True,True,0.0,0,0.0,62.34912109375,538.40771484375
22,46,error_only,11.618762016296387,11.613357067108154,11.618762016296387,0.005404949188232422,-0.021098852157592773,-1.8162667751312256,0.4053010940551758,1.4348652362823486,5045,7,0.0013875123885034688,13.003656387329102,14.304022312164307,15.0,22.940635681152344,6240.435546002118,False,True,True,0.0,0,0.0,62.37548828125,538.40771484375
23,46,error_only,11.640563011169434,11.633192300796509,11.640563011169434,0.007370710372924805,0.021800994873046875,-1.7944657802581787,0.4076698422431946,1.4314640760421753,5116,7,0.0013682564503518374,12.987626075744629,14.286388397216797,15.0,20.2939510345459,6297.103576005611,False,True,True,0.0,0,0.0,62.3896484375,538.40771484375
24,46,error_only,11.736152172088623,11.72692060470581,11.736152172088623,0.0092315673828125,0.09558916091918945,-1.6988766193389893,0.42253050208091736,1.4347059726715088,5189,7,0.0013490075158990172,12.973393440246582,14.270732164382935,15.0,24.774789810180664,6308.9722899967455,False,True,True,0.0,0,0.0,62.42333984375,538.40771484375
25,46,error_only,11.844446659088135,11.839556694030762,11.844446659088135,0.004889965057373047,0.10829448699951172,-1.5905821323394775,0.44050154089927673,1.4379076957702637,5259,7,0.0013310515307092604,12.961429595947266,14.25757098197937,15.0,31.716585159301758,6417.170518994681,False,True,True,0.0,0,0.0,62.451171875,538.40771484375
26,46,error_only,11.87802791595459,11.870874166488647,11.87802791595459,0.007153749465942383,0.03358125686645508,-1.5570008754730225,0.4504784047603607,1.436058521270752,5329,7,0.0013135672734096453,12.951102256774902,14.246212244033813,15.0,26.365995407104492,6434.095118005644,False,True,True,0.0,0,0.0,62.46533203125,538.40771484375
27,46,error_only,11.98491096496582,11.978224515914917,11.98491096496582,0.00668644905090332,0.10688304901123047,-1.450117826461792,0.46853160858154297,1.454829454421997,5399,7,0.0012965363956288201,12.942367553710938,14.236605882644653,15.0,22.610902786254883,6443.879980004567,False,True,True,0.0,0,0.0,62.49169921875,538.40771484375
28,46,error_only,12.162730693817139,12.15852975845337,12.162730693817139,0.004200935363769531,0.17781972885131836,-1.2722980976104736,0.4940205216407776,1.462035894393921,5471,7,0.0012794735880095047,12.936075210571289,14.22968316078186,15.0,22.62592315673828,6696.677059997455,False,True,True,0.0,0,0.0,62.509765625,538.40771484375
29,46,error_only,12.162988185882568,12.156739234924316,12.162988185882568,0.006248950958251953,0.0002574920654296875,-1.272040605545044,0.4945361018180847,1.4478615522384644,5537,7,0.0012642225031605564,12.930211067199707,14.223232746124268,15.0,28.272390365600586,6688.728857996466,False,True,True,0.0,0,0.0,62.5341796875,538.40771484375
1,46,ours,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3571,0,0.0,0.0,0.0,15.0,0.0,4957.571979997738,False,False,True,0.0,3571,0.8309964537620544,59.92529296875,538.40771484375
2,46,ours,13.42505931854248,13.42505931854248,13.42505931854248,0.0,-0.03325223922729492,-0.009969472885131836,0.6500579118728638,1.3560621738433838,3641,0,0.0,0.0,0.0,15.0,0.0,4981.334005999088,False,False,True,0.0,3194,0.7531924843788147,59.947265625,538.40771484375
3,46,ours,13.295743465423584,13.295743465423584,13.295743465423584,0.0,-0.12931585311889648,-0.13928532600402832,0.6370182037353516,1.3608897924423218,3713,0,0.0,0.0,0.0,15.0,0.0,5019.7165419958765,False,False,True,0.0,1657,0.6838009357452393,59.97607421875,538.40771484375
4,46,ours,13.11397910118103,13.11397910118103,13.11397910118103,0.0,-0.1817643642425537,-0.32104969024658203,0.6198498010635376,1.3368854522705078,3784,0,0.0,0.0,0.0,15.0,0.0,5127.854058999219,False,False,True,0.0,933,0.6217898726463318,59.9873046875,538.40771484375
5,46,ours,12.96519160270691,12.94945240020752,12.96519160270691,0.01573920249938965,-0.1487874984741211,-0.4698371887207031,0.6046449542045593,1.36764395236969,3852,1,0.00025960539979231567,13.409679412841797,14.75064754486084,15.0,15.985250473022461,5736.369336998905,False,True,True,0.0,1276,0.5660738348960876,62.00390625,538.40771484375
6,46,ours,12.898378372192383,12.88655400276184,12.898378372192383,0.011824369430541992,-0.06681323051452637,-0.5366504192352295,0.5987108945846558,1.3397855758666992,3924,1,0.00025484199796126404,9.910964965820312,10.902061462402344,15.0,10.06317138671875,5599.566502998641,False,False,True,0.0,1374,0.5162692666053772,62.01806640625,538.40771484375
7,46,ours,12.852485179901123,12.839375734329224,12.852485179901123,0.013109445571899414,-0.045893192291259766,-0.5825436115264893,0.5939854383468628,1.3465946912765503,3988,1,0.00025075225677031093,8.793863296508789,9.673250198364258,15.0,8.23354721069336,5632.53557599819,False,False,True,0.0,1378,0.47155362367630005,62.04443359375,538.40771484375
8,46,ours,12.850511074066162,12.831665277481079,12.850511074066162,0.018845796585083008,-0.0019741058349609375,-0.5845177173614502,0.5939780473709106,1.3449037075042725,4061,1,0.0002462447672986949,7.326267719268799,8.058895111083984,15.0,10.003328323364258,5692.130661998817,False,False,True,0.0,1282,0.43169593811035156,62.0625,538.40771484375
9,46,ours,12.811521291732788,12.7946138381958,12.811521291732788,0.016907453536987305,-0.03898978233337402,-0.6235074996948242,0.5861542224884033,1.330196738243103,4132,2,0.000484027105517909,13.594435691833496,14.953879356384277,15.0,15.61427116394043,5674.332681999658,False,True,True,0.0,1226,0.3959667980670929,62.08740234375,538.40771484375
10,46,ours,12.738158702850342,12.722233533859253,12.738158702850342,0.015925168991088867,-0.07336258888244629,-0.6968700885772705,0.5753723978996277,1.329634428024292,4205,2,0.0004756242568370987,12.066823959350586,13.27350664138794,15.0,21.15941047668457,5705.977657999028,False,True,True,0.0,1162,0.3640446364879608,62.1044921875,538.40771484375
11,46,ours,12.66908049583435,12.654820680618286,12.66908049583435,0.014259815216064453,-0.06907820701599121,-0.7659482955932617,0.5630504488945007,1.3303253650665283,4276,2,0.0004677268475210477,10.309264183044434,11.340190887451172,15.0,18.311500549316406,5715.252235997468,False,True,True,0.0,1067,0.33626142144203186,62.1318359375,538.40771484375
12,46,ours,12.549127340316772,12.53337025642395,12.549127340316772,0.015757083892822266,-0.11995315551757812,-0.8859014511108398,0.5463874936103821,1.3418779373168945,4342,2,0.00046061722708429296,9.431127548217773,10.374239921569824,15.0,21.860599517822266,5817.062957998132,False,True,True,0.0,1059,0.3142849802970886,62.14599609375,538.40771484375
13,46,ours,12.373485565185547,12.359694242477417,12.373485565185547,0.013791322708129883,-0.17564177513122559,-1.0615432262420654,0.523503303527832,1.3744534254074097,4409,3,0.0006804264005443411,13.542447090148926,14.896693229675293,15.0,19.3173885345459,5915.606962997117,False,True,True,0.0,1026,0.2942552864551544,62.17236328125,538.40771484375
14,46,ours,12.246183156967163,12.23667860031128,12.246183156967163,0.009504556655883789,-0.1273024082183838,-1.1888456344604492,0.5060179829597473,1.3736311197280884,4475,1,0.000223463687150838,10.268901824951172,11.295792579650879,15.0,9.825706481933594,5853.909208999539,False,False,True,0.0,1048,0.276063472032547,62.1865234375,538.40771484375
15,46,ours,12.104982137680054,12.101399898529053,12.104982137680054,0.0035822391510009766,-0.14120101928710938,-1.3300466537475586,0.4861410856246948,1.3793480396270752,4546,2,0.0004399472063352398,12.84164047241211,14.125805377960205,15.0,18.15199851989746,5855.307860998437,False,True,True,0.0,1054,0.2594815492630005,62.2197265625,538.40771484375
16,46,ours,11.987307071685791,11.979149580001831,11.987307071685791,0.008157491683959961,-0.1176750659942627,-1.4477217197418213,0.4697819650173187,1.3964228630065918,4613,2,0.00043355733795794494,11.525911331176758,12.678502082824707,15.0,15.782356262207031,5985.698626995145,False,True,True,0.0,1070,0.24468769133090973,62.248046875,538.40771484375
17,46,ours,11.938344240188599,11.928495168685913,11.938344240188599,0.009849071502685547,-0.04896283149719238,-1.4966845512390137,0.46130654215812683,1.4090666770935059,4677,2,0.00042762454564892024,11.957437515258789,13.15318250656128,15.0,27.32110023498535,6045.632136003405,False,True,True,0.0,1134,0.23120684921741486,62.26220703125,538.40771484375
18,46,ours,11.808401346206665,11.803123950958252,11.808401346206665,0.005277395248413086,-0.1299428939819336,-1.6266274452209473,0.4390723407268524,1.4057201147079468,4743,2,0.000421674045962471,12.357664108276367,13.593430519104004,15.0,18.41282844543457,6060.287679996691,False,True,True,0.0,1180,0.2188737988471985,62.28857421875,538.40771484375
19,46,ours,11.742246150970459,11.730290651321411,11.742246150970459,0.011955499649047852,-0.06615519523620605,-1.6927826404571533,0.4296945035457611,1.421609878540039,4813,3,0.0006233118637024725,13.47846794128418,14.826315879821777,15.0,31.89826011657715,6156.699334998848,False,True,True,0.0,1357,0.20760707557201385,62.302734375,538.40771484375
20,46,ours,11.7264986038208,11.719002723693848,11.7264986038208,0.007495880126953125,-0.015747547149658203,-1.7085301876068115,0.4229232668876648,1.424498438835144,4886,2,0.00040933278755628325,11.814573287963867,12.996031284332275,15.0,25.055408477783203,6177.431969001191,False,True,True,0.25,1462,0.19726978242397308,62.3291015625,538.40771484375
21,46,ours,11.656471490859985,11.65218472480774,11.656471490859985,0.004286766052246094,-0.07002711296081543,-1.778557300567627,0.40982937812805176,1.4319705963134766,4955,2,0.0004036326942482341,11.940088272094727,13.134097814559937,15.0,18.20230484008789,6242.5056749998475,False,True,True,0.0,1555,0.18812765181064606,62.34716796875,538.40771484375
22,46,ours,11.64357304573059,11.630147695541382,11.64357304573059,0.013425350189208984,-0.012898445129394531,-1.7914557456970215,0.4084627628326416,1.4348652362823486,5023,3,0.0005972526378658173,13.252077102661133,14.57728624343872,15.0,33.77342224121094,6144.140446995152,False,True,True,0.0,1640,0.17981049418449402,62.37060546875,538.40771484375
23,46,ours,11.664319038391113,11.658976078033447,11.664319038391113,0.005342960357666016,0.02074599266052246,-1.770709753036499,0.4109545648097992,1.4314640760421753,5094,3,0.0005889281507656066,13.357735633850098,14.693508863449097,15.0,25.978565216064453,6225.594474002719,False,True,True,0.5,1759,0.17215195298194885,62.388671875,538.40771484375
24,46,ours,11.753684282302856,11.748734712600708,11.753684282302856,0.0049495697021484375,0.08936524391174316,-1.6813445091247559,0.42515337467193604,1.4347059726715088,5164,3,0.0005809450038729666,12.61810302734375,13.879914283752441,15.0,33.429622650146484,6337.238775995502,False,True,True,0.0,1841,0.1651165634393692,62.41650390625,538.40771484375
25,46,ours,11.859362125396729,11.852458715438843,11.859362125396729,0.006903409957885742,0.10567784309387207,-1.5756666660308838,0.44224995374679565,1.4379076957702637,5232,5,0.00095565749235474,12.509124755859375,13.760037422180176,15.0,38.43426704406738,6372.162122002919,False,True,True,0.0,1943,0.15904784202575684,62.4306640625,538.40771484375
26,46,ours,11.885229349136353,11.878100633621216,11.885229349136353,0.007128715515136719,0.025867223739624023,-1.5497994422912598,0.45128732919692993,1.436058521270752,5304,5,0.000942684766214178,11.704206466674805,12.874627828598022,15.0,34.50775146484375,6415.510935999919,False,True,True,0.0,2052,0.15341009199619293,62.45703125,538.40771484375
27,46,ours,11.986398696899414,11.978635787963867,11.986398696899414,0.007762908935546875,0.10116934776306152,-1.4486300945281982,0.4681350886821747,1.454829454421997,5375,5,0.0009302325581395349,13.05156135559082,14.356717586517334,15.0,31.092166900634766,6493.222614997649,False,True,True,0.1111111111111111,2091,0.1485079675912857,62.47119140625,538.40771484375
28,46,ours,12.15977668762207,12.151899337768555,12.15977668762207,0.007877349853515625,0.17337799072265625,-1.275252103805542,0.4928598999977112,1.462035894393921,5443,5,0.0009186110600771634,12.469925880432129,13.7169189453125,15.0,32.25135803222656,6533.542598001077,False,True,True,0.1111111111111111,2158,0.14422057569026947,62.50439453125,538.40771484375
29,46,ours,12.15951919555664,12.15264081954956,12.15951919555664,0.006878376007080078,-0.0002574920654296875,-1.2755095958709717,0.4931678771972656,1.4478615522384644,5509,5,0.0009076057360682519,12.789976119995117,14.068974733352661,15.0,35.362958908081055,6535.153699005605,False,True,True,0.0,2247,0.14012180268764496,62.53173828125,538.40771484375
